report_id,st_x,st_y,st_x,st_y
187536,10.2178025509261,56.1829004927663,10.2134844662704,56.1740542342839
187562,10.2134844662704,56.1740542342839,10.2179782356166,56.1829004927663
187589,10.2092191272086,56.1724358619682,10.2017708870678,56.1760686155252
187615,10.2016166600495,56.1760387548747,10.2092757668647,56.1723512066437
187642,10.2092191272086,56.1724358619682,10.2069085448094,56.168137600173
187668,10.2070600896187,56.1681667202992,10.2092757668647,56.1723512066437
187774,10.2070600896187,56.1681667202992,10.2013803730163,56.1712270764904
192466,10.1792654227019,56.2049938543326,10.2133329300596,56.210237386911
192946,10.2362175251312,56.205074,10.2285936183853,56.1977443128446
192787,10.2695190821742,56.2107989833621,10.2672058392868,56.207098572395
197489,10.0836782883606,56.1199600742144,10.0661298048935,56.1213795461242
197598,10.1222867116394,56.1106716284446,10.1147004957008,56.1080643141045
197679,10.143036390213,56.1190615896668,10.1578806785735,56.1257436218699
201265,10.2086009650297,56.1447262298776,10.2077631803913,56.1367388586093
206157,10.1988528454037,56.1407940671622,10.1929060380287,56.1418359680715
206184,10.1927236478157,56.1417522836526,10.1866326441802,56.1395974441846
206343,10.109984271164,56.1645988718497,10.1196687582665,56.1694546140928
206369,10.1196687582665,56.1694546140928,10.109984271164,56.1645988718497
206396,10.1196687582665,56.1694546140928,10.1259125803566,56.1625430477869
206502,10.1867623042298,56.14563850929,10.1898573300248,56.1345849585774
209721,10.1899807116395,56.1345849585774,10.1869446944428,56.1457221852484
209854,10.2336194325409,56.2172838971484,10.2462993055574,56.2252112081861
209748,10.1899807116395,56.1345849585774,10.1927236478157,56.1417522836526
209774,10.1929060380287,56.1418359680715,10.1898573300248,56.1345849585774
209801,10.1746774785042,56.1324104631071,10.1793363441629,56.1383229779987
209827,10.1791506011887,56.1384485157567,10.1746774785042,56.1324104631071
209986,10.2462993055574,56.2252112081861,10.2614645300941,56.2420536567695
210013,10.2162517754632,56.1968784350335,10.1754069497375,56.2041725821264
210040,10.1824447496681,56.1992230786895,10.216211542328,56.1967754715397
210067,10.2162517754632,56.1968784350335,10.191119927578,56.1895813147829
158924,10.1611865772982,56.2086970424581,10.139780192625,56.2150859326483
158954,10.1754069497375,56.2041725821264,10.1611865772982,56.2086970424581
181223,10.198932926424,56.1803125039424,10.1960484246063,56.1846595619739
181305,10.2016166600495,56.1760387548747,10.2069085448094,56.168137600173
182846,10.1877637607479,56.1594187093139,10.1783959472561,56.1624469529503
182875,10.1109535509262,56.1532811047953,10.1231390466271,56.1525609504001
184729,10.186756880951,56.1425875921825,10.1791506011887,56.1384485157567
184758,10.1580607288361,56.1477407419276,10.1761418515205,56.1519496985628
210120,10.2162517754632,56.1968784350335,10.1958043435859,56.1846147810131
210146,10.1960484246063,56.1846595619739,10.216211542328,56.1967754715397
210173,10.2466425276127,56.2091396303166,10.2506828748341,56.2026461982616
210199,10.2507861398811,56.2025111721892,10.2466425276127,56.2091396303166
